名称,大类,中类,经度,纬度,省份,城市,区域
志高花园,商务住宅,住宅区,114.023273,30.587074,湖北省,武汉市,蔡甸区
常青苑社区,商务住宅,住宅区,114.133867,30.621072,湖北省,武汉市,东西湖区
长青西村,商务住宅,住宅区,114.132746,30.620171,湖北省,武汉市,东西湖区
扬子江长青西村,商务住宅,住宅区,114.131745,30.621287,湖北省,武汉市,东西湖区
扬子江长青西村小区14栋,商务住宅,住宅区,114.132215,30.620567,湖北省,武汉市,东西湖区
四季植物花园,商务住宅,住宅区,114.130769,30.622489,湖北省,武汉市,东西湖区
福兴花园,商务住宅,住宅区,114.132236,30.623699,湖北省,武汉市,东西湖区
税务局社区,商务住宅,住宅区,114.132171,30.624069,湖北省,武汉市,东西湖区
博大精品花园,商务住宅,住宅区,114.129486,30.622456,湖北省,武汉市,东西湖区
新城枫林园,商务住宅,住宅区,114.129785,30.623685,湖北省,武汉市,东西湖区
易居同城,商务住宅,住宅区,114.129395,30.622829,湖北省,武汉市,东西湖区
长青东村,商务住宅,住宅区,114.135344,30.621323,湖北省,武汉市,东西湖区
兆丰花园3期,商务住宅,住宅区,114.136566,30.621272,湖北省,武汉市,东西湖区
常青园小区14栋,商务住宅,住宅区,114.134167,30.621416,湖北省,武汉市,东西湖区
新世界吴南花园,商务住宅,住宅区,114.141933,30.620948,湖北省,武汉市,东西湖区
新世界吴南花园西区,商务住宅,住宅区,114.140038,30.621564000000003,湖北省,武汉市,东西湖区
恒春里小区,商务住宅,住宅区,114.134953,30.622724,湖北省,武汉市,东西湖区
明珠社区,商务住宅,住宅区,114.148177,30.620432,湖北省,武汉市,东西湖区
有机社区,商务住宅,住宅区,114.146505,30.620858,湖北省,武汉市,东西湖区
国药社区,商务住宅,住宅区,114.147407,30.621398,湖北省,武汉市,东西湖区
农机小区,商务住宅,住宅区,114.146411,30.623856,湖北省,武汉市,东西湖区
嘉欣电力社区,商务住宅,住宅区,114.14748,30.623554,湖北省,武汉市,东西湖区
开屏里小区,商务住宅,住宅区,114.150054,30.622769,湖北省,武汉市,东西湖区
二小东村,商务住宅,住宅区,114.148128,30.623317,湖北省,武汉市,东西湖区
汉电社区,商务住宅,住宅区,114.143114,30.624646,湖北省,武汉市,东西湖区
吴兴南村,商务住宅,住宅区,114.142931,30.625478,湖北省,武汉市,东西湖区
吴兴北村,商务住宅,住宅区,114.143231,30.626003,湖北省,武汉市,东西湖区
梨花园社区,商务住宅,住宅区,114.149286,30.624885,湖北省,武汉市,东西湖区
祁家山新村,商务住宅,住宅区,114.147007,30.62599,湖北省,武汉市,东西湖区
花艺花城,商务住宅,住宅区,114.146382,30.627422,湖北省,武汉市,东西湖区
东顺·擎天,商务住宅,住宅区,114.144897,30.626851,湖北省,武汉市,东西湖区
东吴里,商务住宅,住宅区,114.140732,30.624743,湖北省,武汉市,东西湖区
新港湾,商务住宅,住宅区,114.139349,30.625035,湖北省,武汉市,东西湖区
望丰苑社区,商务住宅,住宅区,114.139289,30.625832000000003,湖北省,武汉市,东西湖区
财政局社区,商务住宅,住宅区,114.1392,30.626794,湖北省,武汉市,东西湖区
望丰村,商务住宅,住宅区,114.137049,30.627209,湖北省,武汉市,东西湖区
圆梦佳园,商务住宅,住宅区,114.138187,30.630221,湖北省,武汉市,东西湖区
吴家山生活花园,商务住宅,住宅区,114.138494,30.630364,湖北省,武汉市,东西湖区
绿茵庄社区,商务住宅,住宅区,114.136636,30.628607,湖北省,武汉市,东西湖区
海天阁,商务住宅,住宅区,114.138397,30.628884000000003,湖北省,武汉市,东西湖区
荷花苑社区,商务住宅,住宅区,114.142432,30.629828,湖北省,武汉市,东西湖区
梦佳里小区,商务住宅,住宅区,114.138776,30.629472,湖北省,武汉市,东西湖区
吴兴北村三店集资楼,商务住宅,住宅区,114.142273,30.628505,湖北省,武汉市,东西湖区
花艺小区,商务住宅,住宅区,114.13824,30.631629,湖北省,武汉市,东西湖区
怡华·逸天地,商务住宅,住宅区,114.144034,30.629839,湖北省,武汉市,东西湖区
海景花园,商务住宅,住宅区,114.148541,30.629791,湖北省,武汉市,东西湖区
西湖名都,商务住宅,住宅区,114.148983,30.630979,湖北省,武汉市,东西湖区
壹加壹酒店,商务住宅,住宅区,114.147594,30.630195,湖北省,武汉市,东西湖区
丽山社区,商务住宅,住宅区,114.142993,30.630613,湖北省,武汉市,东西湖区
恒大城,商务住宅,住宅区,114.16715,30.659535,湖北省,武汉市,东西湖区
建设局社区,商务住宅,住宅区,114.324615,30.36472,湖北省,武汉市,江夏区
凤凰新新家园1期,商务住宅,住宅区,114.427806,30.438675,湖北省,武汉市,江夏区
清水源,商务住宅,住宅区,114.382896,30.475567,湖北省,武汉市,江夏区
清水源2期,商务住宅,住宅区,114.383197,30.475083,湖北省,武汉市,江夏区
政院社区,商务住宅,住宅区,114.384093,30.476757000000003,湖北省,武汉市,江夏区
政院小区-27排,商务住宅,住宅区,114.384815,30.47618,湖北省,武汉市,江夏区
华中·中交城,商务住宅,住宅区,114.204183,30.505767,湖北省,武汉市,汉阳区
湖北经济学院教工公寓,商务住宅,住宅区,114.306493,30.547721000000003,湖北省,武汉市,武昌区
粮道街胭脂路小区,商务住宅,住宅区,114.307499,30.548714,湖北省,武汉市,武昌区
双柏社区,商务住宅,住宅区,114.3086,30.548278,湖北省,武汉市,武昌区
候补街小区,商务住宅,住宅区,114.307613,30.549062,湖北省,武汉市,武昌区
户部巷社区,商务住宅,住宅区,114.298048,30.547859,湖北省,武汉市,武昌区
都府堤,商务住宅,住宅区,114.297976,30.548383,湖北省,武汉市,武昌区
户部巷小区,商务住宅,住宅区,114.299292,30.54851,湖北省,武汉市,武昌区
楚材小区,商务住宅,住宅区,114.301385,30.547967,湖北省,武汉市,武昌区
红色物业社区,商务住宅,住宅区,114.301316,30.548005,湖北省,武汉市,武昌区
淘房·楚材公寓,商务住宅,住宅区,114.3005,30.549568,湖北省,武汉市,武昌区
楚材社区北区,商务住宅,住宅区,114.301191,30.549662,湖北省,武汉市,武昌区
司门口小区,商务住宅,住宅区,114.298206,30.549157,湖北省,武汉市,武昌区
中华路欧式公寓,商务住宅,住宅区,114.298737,30.549194,湖北省,武汉市,武昌区
麦迪森广场,商务住宅,住宅区,114.20406,30.550286,湖北省,武汉市,汉阳区
新澳·蓝草坪,商务住宅,住宅区,114.202516,30.552981,湖北省,武汉市,汉阳区
武昌府,商务住宅,住宅区,114.327722,30.502819,湖北省,武汉市,洪山区
夏朵公馆·B座,商务住宅,住宅区,114.32555,30.504079,湖北省,武汉市,武昌区
宝安璞园二期,商务住宅,住宅区,114.326141,30.50567,湖北省,武汉市,洪山区
南国SOHO 520,商务住宅,住宅区,114.325451,30.505606,湖北省,武汉市,武昌区
米兰映象,商务住宅,住宅区,114.408093,30.503275,湖北省,武汉市,洪山区
金地·中心城西区,商务住宅,住宅区,114.392586,30.496348,湖北省,武汉市,洪山区
文豪园,商务住宅,住宅区,114.392124,30.499315000000003,湖北省,武汉市,洪山区
新域柠檬特区,商务住宅,住宅区,114.394,30.504882,湖北省,武汉市,洪山区
双塘社区,商务住宅,住宅区,114.395603,30.504707,湖北省,武汉市,洪山区
紫菱东岸,商务住宅,住宅区,114.395767,30.505443,湖北省,武汉市,洪山区
太子花园,商务住宅,住宅区,114.398252,30.507522,湖北省,武汉市,洪山区
加州阳光,商务住宅,住宅区,114.404894,30.504698,湖北省,武汉市,洪山区
世界城瑜樾东方,商务住宅,住宅区,114.406379,30.504153,湖北省,武汉市,洪山区
西班牙风情街D215号,商务住宅,住宅区,114.405656,30.503963,湖北省,武汉市,洪山区
西班牙风情街D223号,商务住宅,住宅区,114.406311,30.503835,湖北省,武汉市,洪山区
湖北中医社区,商务住宅,住宅区,114.407505,30.504435,湖北省,武汉市,洪山区
新屋熊社区,商务住宅,住宅区,114.406096,30.505316,湖北省,武汉市,洪山区
新尚都,商务住宅,住宅区,114.405771,30.505526,湖北省,武汉市,洪山区
石化大院,商务住宅,住宅区,114.333546,30.535819,湖北省,武汉市,武昌区
宝通寺小区,商务住宅,住宅区,114.33376,30.535271,湖北省,武汉市,武昌区
下徐家湾社区,商务住宅,住宅区,114.335486,30.536859,湖北省,武汉市,武昌区
石化大院,商务住宅,住宅区,114.333135,30.536682,湖北省,武汉市,武昌区
理工西区小区,商务住宅,住宅区,114.352998,30.52364,湖北省,武汉市,洪山区
街道口航空大院,商务住宅,住宅区,114.35125,30.525154,湖北省,武汉市,洪山区
香格里嘉园,商务住宅,住宅区,114.335853,30.547989,湖北省,武汉市,武昌区
红岭社区,商务住宅,住宅区,114.335392,30.550732,湖北省,武汉市,武昌区
景天楼,商务住宅,住宅区,114.339245,30.550997,湖北省,武汉市,武昌区
东湖熙园,商务住宅,住宅区,114.3375,30.55146,湖北省,武汉市,武昌区
安顺花园,商务住宅,住宅区,114.337488,30.551781,湖北省,武汉市,武昌区
凯德1818社区,商务住宅,住宅区,114.339156,30.554141,湖北省,武汉市,武昌区
安顺花园,商务住宅,住宅区,114.337612,30.553796,湖北省,武汉市,武昌区
环球融创梓山湖未来城,商务住宅,住宅区,114.342526,30.55507,湖北省,武汉市,武昌区
同成富园,商务住宅,住宅区,114.341472,30.556062,湖北省,武汉市,武昌区
安顺星园,商务住宅,住宅区,114.3401,30.555438,湖北省,武汉市,武昌区
义和雅园,商务住宅,住宅区,114.345308,30.554338,湖北省,武汉市,武昌区
万达SOHO公馆,商务住宅,住宅区,114.335291,30.557891,湖北省,武汉市,武昌区
万达尊A座,商务住宅,住宅区,114.33414,30.559173,湖北省,武汉市,武昌区
玺锦汇,商务住宅,住宅区,114.339868,30.559192,湖北省,武汉市,武昌区
国际城3,商务住宅,住宅区,114.350346,30.58318,湖北省,武汉市,武昌区
国际城,商务住宅,住宅区,114.349881,30.583096,湖北省,武汉市,武昌区
福星惠誉·国际城3期,商务住宅,住宅区,114.350255,30.582798,湖北省,武汉市,武昌区
晋颐府,商务住宅,住宅区,114.322598,30.575336,湖北省,武汉市,武昌区
冶电村,商务住宅,住宅区,114.323007,30.576222,湖北省,武汉市,武昌区
团结名居·桔园,商务住宅,住宅区,114.342597,30.585404,湖北省,武汉市,武昌区
福星惠誉·国际城2期北区,商务住宅,住宅区,114.341273,30.586436,湖北省,武汉市,武昌区
芭莎公馆,商务住宅,住宅区,114.340927,30.586613,湖北省,武汉市,武昌区
盛世东方,商务住宅,住宅区,114.344711,30.588167,湖北省,武汉市,武昌区
龙阳熙园,商务住宅,住宅区,114.205112,30.554843,湖北省,武汉市,汉阳区
赏新园,商务住宅,住宅区,114.207511,30.560665,湖北省,武汉市,汉阳区
吉祥欧式花园,商务住宅,住宅区,114.213765,30.560482,湖北省,武汉市,汉阳区
汉CITY汉御,商务住宅,住宅区,114.212833,30.561794,湖北省,武汉市,汉阳区
纽宾凯汉CITY紫御,商务住宅,住宅区,114.213242,30.562356,湖北省,武汉市,汉阳区
纽宾凯汉CITY·汉棠,商务住宅,住宅区,114.212669,30.561799,湖北省,武汉市,汉阳区
东021,商务住宅,住宅区,114.211693,30.560969,湖北省,武汉市,汉阳区
汉江阳光城,商务住宅,住宅区,114.211977,30.563958,湖北省,武汉市,汉阳区
熊寓,商务住宅,住宅区,114.251606,30.568791,湖北省,武汉市,硚口区
越秀·星汇云锦,商务住宅,住宅区,114.249317,30.569848,湖北省,武汉市,硚口区
五彩小区,商务住宅,住宅区,114.277284,30.563184,湖北省,武汉市,硚口区
艺和小区,商务住宅,住宅区,114.278584,30.566173000000003,湖北省,武汉市,硚口区
华贸四号楼B区居民区,商务住宅,住宅区,114.275484,30.565615,湖北省,武汉市,硚口区
银丰富园,商务住宅,住宅区,114.273293,30.564864,湖北省,武汉市,硚口区
银园,商务住宅,住宅区,114.273082,30.56497,湖北省,武汉市,硚口区
庆丰里1号社区,商务住宅,住宅区,114.273071,30.565649,湖北省,武汉市,硚口区
金昌同益里,商务住宅,住宅区,114.279058,30.566593,湖北省,武汉市,硚口区
大新小区,商务住宅,住宅区,114.281827,30.567184,湖北省,武汉市,硚口区
汉正街新安小区,商务住宅,住宅区,114.281256,30.568397,湖北省,武汉市,硚口区
顺天泰综合小区,商务住宅,住宅区,114.282184,30.567841,湖北省,武汉市,江汉区
绿地汉正中心营销服务中心,商务住宅,住宅区,114.286417,30.567071,湖北省,武汉市,江汉区
满春街小夹小区,商务住宅,住宅区,114.2841,30.567804,湖北省,武汉市,江汉区
安善小区,商务住宅,住宅区,114.276249,30.567587,湖北省,武汉市,硚口区
华贸箱包城社区,商务住宅,住宅区,114.276267,30.566799,湖北省,武汉市,硚口区
金新小区,商务住宅,住宅区,114.277998,30.568162,湖北省,武汉市,硚口区
汉正花园,商务住宅,住宅区,114.278019,30.567815,湖北省,武汉市,硚口区
汉正街永茂小区,商务住宅,住宅区,114.275269,30.567636,湖北省,武汉市,硚口区
雅端巷,商务住宅,住宅区,114.274951,30.568483,湖北省,武汉市,硚口区
旌德小区,商务住宅,住宅区,114.275802,30.568239,湖北省,武汉市,硚口区
丽景苑社区,商务住宅,住宅区,114.268564,30.568584,湖北省,武汉市,硚口区
学校社区,商务住宅,住宅区,114.269103,30.570368,湖北省,武汉市,硚口区
汉华商业大厦,商务住宅,住宅区,114.265247,30.568682000000003,湖北省,武汉市,硚口区
汉华公寓,商务住宅,住宅区,114.265545,30.568559,湖北省,武汉市,硚口区
长寿社区,商务住宅,住宅区,114.264087,30.568628,湖北省,武汉市,硚口区
圣锦园,商务住宅,住宅区,114.265503,30.570281,湖北省,武汉市,硚口区
幸乐小区,商务住宅,住宅区,114.263555,30.569848,湖北省,武汉市,硚口区
硚口·金利屋,商务住宅,住宅区,114.264822,30.56934,湖北省,武汉市,硚口区
宝利金中央荣御,商务住宅,住宅区,114.29281,30.577966,湖北省,武汉市,江汉区
永康里,商务住宅,住宅区,114.288349,30.578124000000003,湖北省,武汉市,江汉区
汉寿里,商务住宅,住宅区,114.287795,30.578055000000003,湖北省,武汉市,江汉区
永康小区,商务住宅,住宅区,114.287962,30.579755,湖北省,武汉市,江汉区
前进五路特四号1单元,商务住宅,住宅区,114.289977,30.579191,湖北省,武汉市,江汉区
联保里,商务住宅,住宅区,114.289731,30.580242,湖北省,武汉市,江汉区
耕辛里社区,商务住宅,住宅区,114.288406,30.579453,湖北省,武汉市,江汉区
消防社区,商务住宅,住宅区,114.289843,30.580198,湖北省,武汉市,江汉区
西福巷,商务住宅,住宅区,114.286619,30.581164,湖北省,武汉市,江汉区
上海邨,商务住宅,住宅区,114.293756,30.579143,湖北省,武汉市,江岸区
胜利街5号社区,商务住宅,住宅区,114.293852,30.580546,湖北省,武汉市,江岸区
空间贵族,商务住宅,住宅区,114.29404,30.580856,湖北省,武汉市,江岸区
扬子社区,商务住宅,住宅区,114.293406,30.579933,湖北省,武汉市,江岸区
联保小区,商务住宅,住宅区,114.290458,30.581146,湖北省,武汉市,江岸区
宁波社区南区,商务住宅,住宅区,114.291707,30.581139,湖北省,武汉市,江岸区
延昌里,商务住宅,住宅区,114.293042,30.580974,湖北省,武汉市,江岸区
鼎余里,商务住宅,住宅区,114.29313,30.581617,湖北省,武汉市,江岸区
钦一里,商务住宅,住宅区,114.292837,30.582269,湖北省,武汉市,江岸区
中孚里,商务住宅,住宅区,114.293179,30.582564,湖北省,武汉市,江岸区
慎源里,商务住宅,住宅区,114.292392,30.58194,湖北省,武汉市,江岸区
义成社区,商务住宅,住宅区,114.291634,30.582992,湖北省,武汉市,江岸区
义成商业大厦,商务住宅,住宅区,114.292089,30.582652,湖北省,武汉市,江岸区
先锋社区西区,商务住宅,住宅区,114.292299,30.58279,湖北省,武汉市,江岸区
立志巷,商务住宅,住宅区,114.288095,30.581094,湖北省,武汉市,江汉区
紫晶城,商务住宅,住宅区,114.288661,30.580423,湖北省,武汉市,江汉区
华中老年宜居小区,商务住宅,住宅区,114.288118,30.582103,湖北省,武汉市,江汉区
华中小区,商务住宅,住宅区,114.288919,30.581833000000003,湖北省,武汉市,江汉区
华顺公寓,商务住宅,住宅区,114.286548,30.581992,湖北省,武汉市,江汉区
老甫小区,商务住宅,住宅区,114.287463,30.583247,湖北省,武汉市,江汉区
